text,category
Batang asparagus mengalami over-trimmed during prep saat during vegetable prep. Harus noted dalam daily waste report,PREP_WASTE
Telur ayam kondisi berlendir kekuningan di chiller utama direject oleh kitchen manager.,SPOILED
Portion rice tidak terjual hari ini after lunch rush - direject oleh kitchen manager,SURPLUS
"catatan chef: Sandwich club jatuh ke lantai langsung at garnish station, direject oleh kitchen manager",CONTAMINATED
Tahu segar mengalami berlendir keputihan saat dalam freezer. Harus direject oleh kitchen manager,SPOILED
Telur ayam mengalami berubah warna kehijauan saat di counter prep station. Harus noted dalam daily waste report,SPOILED
Kulit kentang mengalami over-trimmed during prep saat pada cutting board. Harus wajib segera dibuang sesuai SOP,PREP_WASTE
"kondisi aktual: Rice bowl tersentuh paper towel kotor at garnish station, noted dalam daily waste report",CONTAMINATED
Ayam grilled kondisi keras sekali terlalu overdone dari kompor main stove noted dalam daily waste report.,OVERCOOKED
Tahu segar mengalami berubah warna kehijauan saat di counter prep station. Harus wajib segera dibuang sesuai SOP,SPOILED
Steak sapi ribeye mengalami kering berlebihan terlalu hard saat dari deep fryer. Harus wajib segera dibuang sesuai SOP,OVERCOOKED
"catatan chef: Ketchup expired date terlampaui di dry goods shelf, disposal required immediately",EXPIRED
Ikan cod fillet keras sekali terlalu overdone grilled on BBQ - noted dalam daily waste report,OVERCOOKED
Potongan wortel over-trimmed during prep di prep station - wajib segera dibuang sesuai SOP,PREP_WASTE
Laporan: Portion rice ditemukan tidak tersentuh customer di end of dinner service. direject oleh kitchen manager,SURPLUS
"kondisi aktual: Portion rice leftover setelah shift prepped but unserved, disposal required immediately",SURPLUS
Ujung daun bawang mengalami bagian tak terpakai dari prep saat pada cutting board. Harus direject oleh kitchen manager,PREP_WASTE
Laporan: Steamed broccoli ditemukan tidak terjual hari ini di in holding warmer. disposal required immediately,SURPLUS
Ayam grilled keras sekali terlalu overdone dari kompor main stove - harus dibuatkan waste log entry,OVERCOOKED
Laporan: Soup tomato ditemukan jatuh ke lantai langsung di di service counter. direject oleh kitchen manager,CONTAMINATED
"catatan chef: Salad Caesar terkontaminasi hair di plating area, harus dibuatkan waste log entry",CONTAMINATED
Tahu segar mengalami berjamur hijau kebiruan saat di rak pantry. Harus harus dibuatkan waste log entry,SPOILED
Batang seledri kondisi bagian tak terpakai dari prep during vegetable prep harus dibuatkan waste log entry.,PREP_WASTE
Batang seledri terbuang saat pemotongan di prep station - wajib segera dibuang sesuai SOP,PREP_WASTE
Keju cheddar terlewat 1 minggu dari expiry di dry goods shelf - disposal required immediately,EXPIRED
Soup tomato kondisi tersentuh paper towel kotor di service counter noted dalam daily waste report.,CONTAMINATED
Ketchup telah lewat expired date 3 hari pada cold storage rack - disposal required immediately,EXPIRED
Ayam segar mengalami berubah warna kehijauan saat di dry storage. Harus direject oleh kitchen manager,SPOILED
"catatan chef: Steamed broccoli tidak terjual hari ini after lunch rush, wajib segera dibuang sesuai SOP",SURPLUS
Grilled chicken breast kondisi excess production batch end of dinner service harus dibuatkan waste log entry.,SURPLUS
Mayonaise expired date terlampaui di refrigerated section - direject oleh kitchen manager,EXPIRED
Ikan salmon berubah warna kehijauan di dry storage - harus dibuatkan waste log entry,SPOILED
Laporan: Kulit kentang ditemukan terbuang saat pemotongan di di prep station. wajib segera dibuang sesuai SOP,PREP_WASTE
Laporan: Ranting parsley ditemukan terbuang saat pemotongan di di sink area. harus dibuatkan waste log entry,PREP_WASTE
Laporan: Tahu segar ditemukan berlendir kekuningan di di chiller utama. disposal required immediately,SPOILED
Keju cheddar expired date terlampaui di refrigerated section - wajib segera dibuang sesuai SOP,EXPIRED
Laporan: Portion rice ditemukan tidak tersentuh customer di after lunch rush. direject oleh kitchen manager,SURPLUS
"inspeksi menemukan Saus tiram telah lewat expired date 3 hari pada cold storage rack, noted dalam daily waste report",EXPIRED
Portion rice kondisi over-prepared untuk service prepped but unserved wajib segera dibuang sesuai SOP.,SURPLUS
Ranting parsley sisa trimming yang banyak di sink area - direject oleh kitchen manager,PREP_WASTE
Ranting parsley mengalami over-trimmed during prep saat during vegetable prep. Harus noted dalam daily waste report,PREP_WASTE
Portion rice excess production batch after lunch rush - wajib segera dibuang sesuai SOP,SURPLUS
"catatan chef: Grilled chicken breast tidak tersentuh customer in holding warmer, disposal required immediately",SURPLUS
Ketchup expired date terlampaui di dry goods shelf - harus dibuatkan waste log entry,EXPIRED
Steak sapi ribeye kondisi terlalu gosong kecoklatan grilled on BBQ disposal required immediately.,OVERCOOKED
"laporan staff shift: Tahu segar berubah warna kehijauan di counter prep station, direject oleh kitchen manager",SPOILED
Mayonaise mengalami sudah melewati MHD 2 minggu saat in cooler cabinet. Harus harus dibuatkan waste log entry,EXPIRED
"catatan chef: Keju cheddar expired date hari ini di dry goods shelf, disposal required immediately",EXPIRED
Rice bowl kondisi terkontaminasi hair during food assembly wajib segera dibuang sesuai SOP.,CONTAMINATED
Laporan: Portion rice ditemukan tidak tersentuh customer di end of dinner service. noted dalam daily waste report,SURPLUS
Soup tomato tercampur cleaning chemical spray at garnish station - direject oleh kitchen manager,CONTAMINATED
Noodle dish kondisi jatuh ke lantai langsung at garnish station disposal required immediately.,CONTAMINATED
"catatan chef: Chicken stock excess production batch after lunch rush, direject oleh kitchen manager",SURPLUS
Laporan: Grilled chicken breast ditemukan over-prepared untuk service di in holding warmer. noted dalam daily waste report,SURPLUS
" Kulit kentang excessive peeling waste di sink area, noted dalam daily waste report",PREP_WASTE
Potongan wortel over-trimmed during prep pada cutting board - harus dibuatkan waste log entry,PREP_WASTE
Laporan: Ujung daun bawang ditemukan excessive peeling waste di di sink area. direject oleh kitchen manager,PREP_WASTE
Telur ayam berjamur hijau kebiruan di chiller utama - harus dibuatkan waste log entry,SPOILED
"catatan chef: Rice bowl tercampur cleaning chemical spray during food assembly, harus dibuatkan waste log entry",CONTAMINATED
Rice bowl jatuh ke lantai langsung di plating area - direject oleh kitchen manager,CONTAMINATED
Laporan: Mayonaise ditemukan sudah melewati MHD 2 minggu di di dry goods shelf. wajib segera dibuang sesuai SOP,EXPIRED
Laporan: Ujung daun bawang ditemukan sisa trimming yang banyak di during vegetable prep. disposal required immediately,PREP_WASTE
Laporan: Noodle dish ditemukan jatuh ke lantai langsung di di plating area. harus dibuatkan waste log entry,CONTAMINATED
Steamed broccoli tidak tersentuh customer in holding warmer - direject oleh kitchen manager,SURPLUS
"catatan chef: Potongan wortel over-trimmed during prep di prep station, noted dalam daily waste report",PREP_WASTE
Ayam segar berlendir kekuningan di chiller utama - direject oleh kitchen manager,SPOILED
"inspeksi menemukan Potongan wortel bagian tak terpakai dari prep pada cutting board, direject oleh kitchen manager",PREP_WASTE
Portion rice kondisi tidak tersentuh customer end of dinner service direject oleh kitchen manager.,SURPLUS
" Tahu segar berbau busuk tidak sedap di counter prep station, harus dibuatkan waste log entry",SPOILED
Telur ayam kondisi berjamur hijau kebiruan dalam freezer harus dibuatkan waste log entry.,SPOILED
"catatan chef: Fresh fruit salad over-prepared untuk service end of dinner service, disposal required immediately",SURPLUS
Laporan: Portion rice ditemukan tidak tersentuh customer di in holding warmer. noted dalam daily waste report,SURPLUS
Tahu segar berlendir keputihan di chiller utama - noted dalam daily waste report,SPOILED
Sandwich club kondisi tersentuh oleh hands bare di service counter disposal required immediately.,CONTAMINATED
Potongan wortel sisa trimming yang banyak pada cutting board - harus dibuatkan waste log entry,PREP_WASTE
Steak sapi ribeye keras sekali terlalu overdone grilled on BBQ - direject oleh kitchen manager,OVERCOOKED
"catatan chef: Steamed broccoli excess production batch end of dinner service, harus dibuatkan waste log entry",SURPLUS
Ayam grilled kondisi hangus kehitaman setelah oven baking disposal required immediately.,OVERCOOKED
Daging sapi cincang mengalami berbau busuk tidak sedap saat di chiller utama. Harus harus dibuatkan waste log entry,SPOILED
" Ujung daun bawang sisa trimming yang banyak di prep station, direject oleh kitchen manager",PREP_WASTE
Ayam segar kondisi berjamur hijau kebiruan di rak pantry wajib segera dibuang sesuai SOP.,SPOILED
Chicken stock excess production batch after lunch rush - noted dalam daily waste report,SURPLUS
Batang asparagus excessive peeling waste di sink area - direject oleh kitchen manager,PREP_WASTE
Laporan: Keju cheddar ditemukan sudah melewati MHD 2 minggu di pada cold storage rack. wajib segera dibuang sesuai SOP,EXPIRED
"inspeksi menemukan Minyak zaitun sudah melewati MHD 2 minggu di refrigerated section, direject oleh kitchen manager",EXPIRED
Potongan wortel kondisi over-trimmed during prep di sink area disposal required immediately.,PREP_WASTE
Fresh fruit salad leftover setelah shift in holding warmer - disposal required immediately,SURPLUS
"kondisi aktual: Kentang goreng keras sekali terlalu overdone grilled on BBQ, disposal required immediately",OVERCOOKED
Soup tomato kondisi jatuh ke lantai langsung di plating area noted dalam daily waste report.,CONTAMINATED
" Portion rice leftover setelah shift prepped but unserved, direject oleh kitchen manager",SURPLUS
Laporan: Batang asparagus ditemukan sisa trimming yang banyak di di sink area. direject oleh kitchen manager,PREP_WASTE
Laporan: Saus tiram ditemukan terlewat 1 minggu dari expiry di in cooler cabinet. harus dibuatkan waste log entry,EXPIRED
Mayonaise expired date terlampaui di dry goods shelf - disposal required immediately,EXPIRED
Saus tiram expired date terlampaui di refrigerated section - direject oleh kitchen manager,EXPIRED
Grilled chicken breast leftover setelah shift prepped but unserved - wajib segera dibuang sesuai SOP,SURPLUS
Grilled chicken breast tidak terjual hari ini prepped but unserved - direject oleh kitchen manager,SURPLUS
Soup tomato kondisi terkontaminasi hair during food assembly direject oleh kitchen manager.,CONTAMINATED
Chicken stock mengalami tidak tersentuh customer saat prepped but unserved. Harus wajib segera dibuang sesuai SOP,SURPLUS
"kondisi aktual: Rice pilaf keras sekali terlalu overdone grilled on BBQ, harus dibuatkan waste log entry",OVERCOOKED
Laporan: Chicken stock ditemukan excess production batch di prepped but unserved. wajib segera dibuang sesuai SOP,SURPLUS
Sayuran brokoli mengalami terlalu gosong kecoklatan saat dari deep fryer. Harus disposal required immediately,OVERCOOKED
Steamed broccoli kondisi tidak terjual hari ini prepped but unserved harus dibuatkan waste log entry.,SURPLUS
Keju cheddar kondisi expired date hari ini di dry goods shelf disposal required immediately.,EXPIRED
Kentang goreng terlalu gosong kecoklatan dari deep fryer - direject oleh kitchen manager,OVERCOOKED
Saus tiram mengalami expired date terlampaui saat pada cold storage rack. Harus disposal required immediately,EXPIRED
Laporan: Salad Caesar ditemukan tersentuh paper towel kotor di di service counter. wajib segera dibuang sesuai SOP,CONTAMINATED
Soup tomato mengalami tersentuh paper towel kotor saat di service counter. Harus wajib segera dibuang sesuai SOP,CONTAMINATED
Laporan: Chicken stock ditemukan over-prepared untuk service di end of dinner service. direject oleh kitchen manager,SURPLUS
Tahu segar berlendir keputihan di rak pantry - wajib segera dibuang sesuai SOP,SPOILED
" Ikan salmon berlendir kekuningan dalam freezer, harus dibuatkan waste log entry",SPOILED
Ikan salmon berlendir kekuningan di rak pantry - noted dalam daily waste report,SPOILED
Ujung daun bawang kondisi over-trimmed during prep during vegetable prep harus dibuatkan waste log entry.,PREP_WASTE
Tahu segar mengalami berlendir kekuningan saat dalam freezer. Harus disposal required immediately,SPOILED
Sandwich club mengalami terkontaminasi hair saat di plating area. Harus noted dalam daily waste report,CONTAMINATED
Chicken stock mengalami tidak terjual hari ini saat prepped but unserved. Harus wajib segera dibuang sesuai SOP,SURPLUS
Batang asparagus terbuang saat pemotongan pada cutting board - disposal required immediately,PREP_WASTE
"catatan chef: Ayam segar berlendir keputihan di dry storage, wajib segera dibuang sesuai SOP",SPOILED
Kentang goreng terlalu gosong kecoklatan setelah oven baking - noted dalam daily waste report,OVERCOOKED
Ayam segar mengalami berbau busuk tidak sedap saat di rak pantry. Harus disposal required immediately,SPOILED
Saus tiram telah lewat expired date 3 hari in cooler cabinet - direject oleh kitchen manager,EXPIRED
Batang seledri mengalami bagian tak terpakai dari prep saat during vegetable prep. Harus disposal required immediately,PREP_WASTE
"kondisi aktual: Sandwich club tercampur cleaning chemical spray during food assembly, direject oleh kitchen manager",CONTAMINATED
Rice pilaf mengalami terlalu gosong kecoklatan saat dari kompor main stove. Harus disposal required immediately,OVERCOOKED
" Ayam grilled keras sekali terlalu overdone dari kompor main stove, disposal required immediately",OVERCOOKED
Susu cream mengalami terlewat 1 minggu dari expiry saat di refrigerated section. Harus direject oleh kitchen manager,EXPIRED
Ikan salmon berlendir keputihan di counter prep station - direject oleh kitchen manager,SPOILED
Portion rice tidak terjual hari ini in holding warmer - noted dalam daily waste report,SURPLUS
Ketchup mengalami telah lewat expired date 3 hari saat pada cold storage rack. Harus direject oleh kitchen manager,EXPIRED
