image_id,category,skin_type,rgb_mean_r,rgb_mean_g,rgb_mean_b,rgb_std_r,rgb_std_g,rgb_std_b,lighting_condition,description,hygiene_note
SKIN_HAND_0348,HAND,FAIR_2,236.0,220.0,198.0,6.386466519256424,4.836523088121611,6.222753553392365,DIM,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0006,FACE,FAIR_1,254.0,229.0,202.0,2.737256875166852,2.0590960750355256,1.4378563974140581,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0140,FACE,FAIR_1,251.0,223.0,210.0,3.4850764657730053,2.2652867657930074,2.5570042605735765,NORMAL,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0488,FACE,FAIR_1,250.0,235.0,208.0,4.0039956215365535,2.941582098999743,2.310983785368441,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0429,FACE,FAIR_1,250.0,234.0,208.0,3.3727538976138125,2.37764065070317,2.1377873031564874,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0406,FACE,FAIR_3,228.0,213.0,191.0,3.6938644504717866,2.399139573241984,2.311778068638037,DIM,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0120,FACE,FAIR_1,255.0,233.0,213.0,2.525836655312931,2.730177771329117,2.391717894055548,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0356,FACE,FAIR_1,249.0,233.0,205.0,3.507580810850854,2.1112070576398434,2.240136324565444,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0304,FACE,FAIR_1,255.0,227.0,202.0,3.5633726196272413,2.9457224492225147,2.54430370662437,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0146,FACE,FAIR_2,235.0,222.0,201.0,4.1428962385163866,3.7081626704094264,2.085335923994059,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0347,FACE,FAIR_3,231.0,211.0,192.0,2.6426809375068636,2.8393619063846436,2.0784815639362977,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0057,FACE,FAIR_1,252.0,234.0,210.0,3.4528585571978683,2.0112785734434073,1.6418785610573567,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0458,FACE,FAIR_3,235.0,218.0,198.0,3.8457383200046773,3.100834241599047,2.71397881753231,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0078,FACE,FAIR_3,235.0,207.0,189.0,1.8945764138605463,3.766028805700527,1.5891515772311453,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0296,FACE,FAIR_1,255.0,237.0,210.0,4.448903298261408,2.3117333692953883,1.9223076545940416,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0086,HAND,FAIR_2,240.0,211.0,204.0,8.234125190403306,6.451491036624301,6.449685955034683,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0243,HAND,FAIR_3,220.0,202.0,195.0,7.139712749388507,6.091488708327328,7.937687426234433,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0199,FACE,FAIR_1,254.0,225.0,211.0,3.064744827042474,2.7340852746627484,2.7425879954949828,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0160,HAND,FAIR_1,237.0,235.0,200.0,9.508370238582934,5.3814263911939815,5.221334199987101,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0025,FACE,FAIR_3,232.0,216.0,199.0,2.268040827462303,3.4611086112643976,1.8971078887411312,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0036,HAND,FAIR_3,222.0,213.0,184.0,7.1644829494032285,6.033590583937763,7.399503844129192,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0041,FACE,FAIR_3,230.0,215.0,200.0,3.1497087327610123,2.4585554233913367,2.369285185309557,DIM,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0171,HAND,FAIR_1,241.0,234.0,201.0,9.700418159389239,7.51186807378564,5.275307261017809,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0155,FACE,FAIR_2,236.0,217.0,210.0,2.9047797289125503,2.5241645693039607,2.0463565107079047,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0391,FACE,FAIR_2,248.0,216.0,202.0,4.047660786736079,2.444384232842205,2.4069074554465053,NORMAL,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0358,FACE,FAIR_3,228.0,206.0,189.0,3.0699896542061604,2.829118159498385,2.3028820301832265,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0348,FACE,FAIR_1,247.0,229.0,200.0,3.0567205943716336,1.5615721946183132,2.2489519830728604,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0445,FACE,FAIR_3,225.0,209.0,191.0,3.3115359019547173,2.6964389577157726,1.261153860323633,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0234,FACE,FAIR_2,249.0,229.0,206.0,2.767927413916898,2.7200744520143143,2.340649214212423,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0096,HAND,FAIR_3,229.0,200.0,184.0,6.015692519111971,8.62374829404871,4.264462646859009,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0064,FACE,FAIR_2,236.0,214.0,206.0,2.4562902044380914,2.3178159835382424,2.0379679844445504,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0241,HAND,FAIR_2,234.0,222.0,192.0,9.08688037063925,6.519605200732434,5.8527600938223,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0243,FACE,FAIR_3,235.0,215.0,196.0,3.52278947256326,3.092065411258335,2.28627303402751,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0075,FACE,FAIR_2,238.0,220.0,202.0,2.881372816763582,2.0809927911528385,2.3514138364053516,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0191,FACE,FAIR_3,226.0,213.0,184.0,2.562411546351756,2.4459974521458028,2.629141653676765,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0461,HAND,FAIR_3,232.0,200.0,195.0,7.742113237355403,7.781013059014597,5.935762881919766,DIM,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0054,FACE,FAIR_1,250.0,230.0,206.0,3.2219536527140957,3.392791460215367,2.2841686689341767,NORMAL,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0389,FACE,FAIR_3,237.0,213.0,199.0,2.863734437221798,2.0182784553567417,2.3051411283321217,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0207,HAND,FAIR_3,218.0,205.0,193.0,8.098769978243503,6.6902519575836585,6.526383238674646,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0393,HAND,FAIR_1,252.0,234.0,214.0,8.610916440374002,5.946545633086112,6.48923241817306,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0295,FACE,FAIR_2,234.0,215.0,191.0,2.8508469796617844,2.8550845701904244,2.4683795082275974,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0398,HAND,FAIR_2,231.0,216.0,193.0,6.021230281926309,7.200243761277443,7.25781305165644,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0267,FACE,FAIR_1,249.0,231.0,202.0,4.063502880259131,2.4769661148236226,3.1503438042929153,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0349,FACE,FAIR_2,252.0,220.0,210.0,3.058123044589727,2.7763011029564217,2.5474231818693456,DIM,"Terang, terbakar",Hand washing required
SKIN_HAND_0218,HAND,FAIR_2,228.0,216.0,208.0,6.888854682683836,7.682167426216948,6.0064289290727455,NORMAL,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0005,HAND,FAIR_3,217.0,212.0,182.0,7.34736699052575,8.156056837947524,6.3699837549713045,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0269,FACE,FAIR_1,248.0,228.0,207.0,2.198454287639551,2.7368402791610134,2.0515913913012596,NORMAL,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0143,FACE,FAIR_3,227.0,216.0,181.0,2.9829820825441935,3.1733569832637736,2.434948303296702,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0430,FACE,FAIR_2,241.0,227.0,201.0,3.986606545025506,2.963194963205527,2.3405762451370222,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0113,FACE,FAIR_3,235.0,206.0,194.0,3.910253903054661,3.3576593133736714,1.9379416323645617,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0239,FACE,FAIR_2,240.0,217.0,207.0,2.9054174511952886,3.0013895928159813,2.0901448642841824,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0047,FACE,FAIR_2,251.0,213.0,209.0,3.225089575387705,3.329183302308122,1.8271154318363165,NORMAL,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0226,FACE,FAIR_1,255.0,226.0,205.0,3.6601266527217726,3.5861927073989603,2.6090609038948918,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0184,FACE,FAIR_2,246.0,219.0,203.0,3.717901089529961,2.3114132821979125,1.8892717122351401,DIM,"Terang, terbakar",Hand washing required
SKIN_HAND_0099,HAND,FAIR_3,219.0,214.0,185.0,8.102495131261303,6.6250133715047586,5.990595018641917,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0305,FACE,FAIR_2,249.0,219.0,200.0,3.0498450924329927,2.1292677837506973,2.1534530059249324,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0228,FACE,FAIR_3,226.0,214.0,197.0,3.554375731384542,2.6353586047916546,2.2401472453584867,DIM,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_FACE_0074,FACE,FAIR_3,234.0,209.0,182.0,2.6314908973854063,3.206900892088328,2.554459703749801,BRIGHT,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0407,HAND,FAIR_1,241.0,232.0,207.0,8.259658912118047,5.050599727691171,5.522988884439459,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0003,FACE,FAIR_3,230.0,202.0,199.0,3.106725239660827,2.863329748618456,2.9239422089793443,NORMAL,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0048,HAND,FAIR_3,226.0,202.0,187.0,7.098568317075593,6.905736585111768,6.326381088411653,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0033,HAND,FAIR_2,236.0,216.0,200.0,6.900843550882333,4.991129220940923,5.1919533644968,NORMAL,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0280,FACE,FAIR_1,246.0,233.0,207.0,3.3180247266710086,2.8340322897529533,2.177651582362678,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0340,FACE,FAIR_3,235.0,205.0,188.0,3.520888336139916,1.3339278231209526,2.055846423444058,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0201,HAND,FAIR_1,244.0,229.0,206.0,7.345540733884533,7.64525784645825,7.103258205719486,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0135,HAND,FAIR_1,250.0,221.0,213.0,7.33219317294922,6.900735532931155,5.472999454492796,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0028,HAND,FAIR_2,227.0,217.0,208.0,9.284100922461928,7.200789601731095,5.881769700357449,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0381,FACE,FAIR_1,255.0,229.0,201.0,2.7942201140488745,2.9567429916241523,1.9974307660246653,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0231,HAND,FAIR_3,222.0,215.0,186.0,6.938223710784758,8.868315312500547,5.9234433674862625,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0490,HAND,FAIR_1,248.0,220.0,204.0,6.538683220714787,7.007744604443704,5.767989253039055,NORMAL,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0273,FACE,FAIR_3,231.0,203.0,181.0,2.2625576635331344,2.14826098815965,1.9284160638459018,DIM,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0379,HAND,FAIR_2,227.0,218.0,209.0,7.419098622793095,5.807702038929786,6.5699113589320755,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0289,HAND,FAIR_2,230.0,217.0,202.0,7.732736197136686,6.3385023599192385,5.160187441444282,NORMAL,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0419,HAND,FAIR_1,244.0,222.0,207.0,6.700805630185094,7.400603125331217,5.224243207707621,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0175,FACE,FAIR_1,245.0,229.0,209.0,2.729125011941032,2.8826004281132,1.6787497025640161,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0392,HAND,FAIR_1,244.0,228.0,201.0,7.453717066575317,7.045037789511778,6.931872484887447,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0093,FACE,FAIR_2,246.0,229.0,198.0,4.56974032223227,2.7852389712256853,1.6282974936895482,DIM,"Terang, terbakar",Clean visible skin detected
SKIN_HAND_0499,HAND,FAIR_1,248.0,224.0,203.0,6.755708780669581,6.8666034459642775,4.725680181596589,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0139,HAND,FAIR_3,221.0,207.0,183.0,7.772226633139914,7.416905739400468,6.573624263978335,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0063,HAND,FAIR_2,227.0,210.0,199.0,6.467226802443646,4.538388215685686,4.790378524011211,NORMAL,"Terang, terbakar",Hand washing required
SKIN_HAND_0472,HAND,FAIR_2,225.0,215.0,203.0,9.830611326713884,8.204198192723766,7.065705458256698,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0148,FACE,FAIR_1,253.0,232.0,215.0,3.7884157003544106,3.86116596429164,2.609740729610347,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0129,HAND,FAIR_1,243.0,224.0,212.0,8.867792555450919,7.901785895626183,7.1001526297422215,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0477,FACE,FAIR_2,246.0,211.0,199.0,2.92819551474732,2.0129375686536917,1.8044547142308422,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0021,FACE,FAIR_1,247.0,229.0,213.0,3.6713026675069083,3.0355695943893797,2.027700268815277,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0339,FACE,FAIR_1,249.0,233.0,215.0,3.4350265896115615,2.9756098205804546,3.0811382773296723,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0463,FACE,FAIR_1,251.0,237.0,208.0,3.2534773775796553,2.1617130530926576,3.0427113050681034,DIM,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0065,HAND,FAIR_1,248.0,235.0,203.0,9.453576623106587,6.453453938649515,6.395200160281048,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0313,FACE,FAIR_1,251.0,230.0,215.0,3.085284163765629,2.152046162089658,2.290242992634751,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0015,HAND,FAIR_2,231.0,210.0,209.0,7.2169739315691075,6.834843102399036,4.2850192830004294,BRIGHT,"Terang, terbakar",Hand washing required
SKIN_HAND_0157,HAND,FAIR_1,247.0,227.0,200.0,9.880834441408478,5.9949922984715025,4.9672021588118165,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0041,HAND,FAIR_3,230.0,210.0,180.0,8.468673325459845,6.256866120779172,3.7947919031952035,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0493,HAND,FAIR_1,244.0,228.0,212.0,9.278213614506571,7.98568574237289,5.808958326604789,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0380,HAND,FAIR_2,230.0,213.0,205.0,6.9455647715676765,5.456347720287617,4.922044462560338,DIM,"Terang, terbakar",Hand washing required
SKIN_HAND_0188,HAND,FAIR_1,240.0,235.0,214.0,6.5333590959593195,7.650363380026611,5.153688550389433,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0264,FACE,FAIR_3,229.0,216.0,196.0,3.057078328564659,2.364229703447437,1.786815955907206,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0217,HAND,FAIR_1,249.0,224.0,213.0,6.387008095016772,6.2999890776435805,5.479689283823424,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0292,FACE,FAIR_3,233.0,207.0,183.0,4.39505775354482,2.5454562899451014,2.115778761261723,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0053,HAND,FAIR_3,230.0,207.0,188.0,8.67005066535749,7.183793008812209,5.70448718159029,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0379,FACE,FAIR_1,253.0,221.0,211.0,2.4195635189154796,1.3549928911603597,2.7881349761740255,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0338,HAND,FAIR_3,231.0,205.0,181.0,6.576749295161889,5.479397341414068,7.690813343263119,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0249,FACE,FAIR_2,242.0,226.0,201.0,3.384591353920533,2.5573103180353027,1.8132422089796534,DIM,"Terang, terbakar",Hand washing required
SKIN_FACE_0220,FACE,FAIR_1,246.0,230.0,205.0,3.452975391171244,2.5180397634845044,2.8524691075858297,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0225,FACE,FAIR_3,226.0,217.0,193.0,2.7867204458141828,2.1508119337994325,2.1934838578876925,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0296,HAND,FAIR_3,219.0,200.0,188.0,4.826854948272891,7.1421967162658895,5.869971593211971,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0202,FACE,FAIR_1,246.0,237.0,211.0,3.913321526322276,3.5582831413316427,1.5252635370777368,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0252,HAND,FAIR_3,220.0,210.0,192.0,7.756242867763528,6.5425142622097265,6.565283596189456,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0227,FACE,FAIR_3,239.0,217.0,199.0,4.388622295516577,2.4898032467891897,2.2983946896600336,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0462,HAND,FAIR_2,237.0,221.0,206.0,6.9781060259586996,8.685837948730605,5.892283456545329,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0456,HAND,FAIR_3,222.0,201.0,191.0,7.7101089319025045,5.268131127656411,3.996272665002322,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0497,FACE,FAIR_2,237.0,225.0,203.0,2.6034632709861927,3.203650480745746,2.422542313437941,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0316,FACE,FAIR_2,234.0,214.0,194.0,3.794488321392383,1.8851067035635962,1.9022356763770545,DIM,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0363,FACE,FAIR_2,250.0,227.0,206.0,4.055256027275528,2.714014303201555,2.5295467511144603,DIM,"Terang, terbakar",Gloves must be worn
SKIN_HAND_0270,HAND,FAIR_3,228.0,203.0,191.0,7.503162209123378,7.582842110887814,4.884884761559259,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0202,HAND,FAIR_1,249.0,232.0,211.0,6.935024584459779,6.592911082453942,6.437711317045757,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0162,HAND,FAIR_2,240.0,211.0,210.0,7.728758648970999,7.559510851526168,5.727269458149672,NORMAL,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0056,FACE,FAIR_1,252.0,230.0,210.0,3.2285224800914296,2.5207336243734755,1.8637583174167833,DIM,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0230,FACE,FAIR_1,243.0,228.0,203.0,2.2335685998613197,2.9167376463228045,1.9877382349331407,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0402,HAND,FAIR_1,238.0,233.0,209.0,10.85504082139151,7.810972860789726,4.831157015759535,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0203,FACE,FAIR_1,246.0,229.0,202.0,3.113271899927289,3.674411104662989,2.728005876237629,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0477,HAND,FAIR_3,224.0,213.0,200.0,5.6994115777539225,5.954174624981354,6.228636288634991,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0322,FACE,FAIR_2,236.0,225.0,209.0,2.7581689549211057,3.5690921437266345,1.7606175874625403,BRIGHT,"Terang, terbakar",Proper hygenic practice observed
SKIN_FACE_0272,FACE,FAIR_3,231.0,211.0,197.0,2.6185566736488264,3.5837126100499597,2.3900292757362336,DIM,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0106,HAND,FAIR_3,220.0,202.0,189.0,9.006181581518153,6.790162758494475,5.302840515154254,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0066,FACE,FAIR_3,228.0,209.0,197.0,3.547718541754108,2.5420196558117505,3.1498925181480444,BRIGHT,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0390,HAND,FAIR_3,227.0,203.0,193.0,6.236156061911402,5.333170072641648,5.9338096219567245,DIM,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0002,HAND,FAIR_1,237.0,222.0,206.0,5.5311950301312045,6.568207139161979,5.7937581015635935,NORMAL,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_FACE_0438,FACE,FAIR_1,248.0,230.0,203.0,2.323555415320326,3.0998024491566847,2.3662465342030683,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0483,FACE,FAIR_1,255.0,223.0,200.0,3.489609212762131,1.7723922547312945,1.5469397924107056,BRIGHT,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_FACE_0062,FACE,FAIR_2,240.0,219.0,200.0,1.8931281716920998,2.744421897134497,1.9803893701950241,NORMAL,"Terang, terbakar",Hand washing required
SKIN_HAND_0081,HAND,FAIR_1,235.0,225.0,209.0,7.789801283360263,5.502239173618172,5.700960031018348,DIM,"Sangat terang, mudah terbakar",Gloves must be worn
SKIN_HAND_0206,HAND,FAIR_3,222.0,209.0,190.0,9.261700690077152,5.471069730917317,4.413318724242023,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0035,HAND,FAIR_3,232.0,213.0,197.0,10.005439462598636,8.35722353451716,5.635385874406705,NORMAL,"Terang, sedikit tan",Gloves must be worn
SKIN_FACE_0276,FACE,FAIR_2,241.0,224.0,200.0,1.9427860126322403,3.13146471901114,2.10904245393349,DIM,"Terang, terbakar",Hand washing required
SKIN_FACE_0009,FACE,FAIR_3,234.0,209.0,197.0,3.174987158900912,1.8477156733700484,1.6687201569080266,DIM,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0428,HAND,FAIR_3,230.0,208.0,191.0,7.8514216991623496,6.415693712205696,5.151094566452703,BRIGHT,"Terang, sedikit tan",Proper hygenic practice observed
SKIN_HAND_0455,HAND,FAIR_1,252.0,234.0,200.0,9.43797428973799,4.935290286009659,5.276880199844953,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0367,HAND,FAIR_3,226.0,202.0,187.0,8.205426980515412,8.797110843661931,4.334133066756646,BRIGHT,"Terang, sedikit tan",Gloves must be worn
SKIN_HAND_0092,HAND,FAIR_2,234.0,210.0,199.0,6.151636373685802,7.487989939959748,4.901536895343276,DIM,"Terang, terbakar",Proper hygenic practice observed
SKIN_HAND_0340,HAND,FAIR_2,226.0,219.0,210.0,7.214544692536135,6.351742039071155,5.844550963753246,NORMAL,"Terang, terbakar",Hand washing required
SKIN_FACE_0398,FACE,FAIR_3,239.0,209.0,194.0,3.0499078718080854,2.2983433705409615,2.1954989780991343,BRIGHT,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0065,FACE,FAIR_1,253.0,232.0,208.0,3.3276783588055396,1.9619507846330038,2.1667790291732314,NORMAL,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_HAND_0346,HAND,FAIR_1,251.0,225.0,205.0,6.084547891874555,6.986524064887997,5.41219860642491,BRIGHT,"Sangat terang, mudah terbakar",Clean visible skin detected
SKIN_FACE_0277,FACE,FAIR_3,223.0,217.0,180.0,2.1104704269634493,3.2511975221233933,2.003835794706755,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0242,HAND,FAIR_3,216.0,202.0,192.0,9.653312874535782,5.9852050051542065,6.434302525648283,DIM,"Terang, sedikit tan",Clean visible skin detected
SKIN_HAND_0014,HAND,FAIR_3,221.0,203.0,200.0,8.653157045484047,7.4483851040776266,5.00128905749982,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_HAND_0316,HAND,FAIR_2,239.0,217.0,193.0,8.106120173971675,8.225044078972456,6.649342819205964,NORMAL,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0101,FACE,FAIR_1,246.0,235.0,208.0,3.90042408491513,2.9878553783306883,2.198371378241476,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0388,HAND,FAIR_1,249.0,231.0,200.0,9.401707250102406,5.649235087365832,5.898244035336007,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0274,HAND,FAIR_1,241.0,232.0,215.0,6.160985723590426,6.386522611570734,5.0395875606571385,BRIGHT,"Sangat terang, mudah terbakar",Proper hygenic practice observed
SKIN_HAND_0167,HAND,FAIR_2,238.0,224.0,202.0,9.186053485630984,6.6075508453039555,3.9825766138879173,DIM,"Terang, terbakar",Gloves must be worn
SKIN_FACE_0341,FACE,FAIR_1,251.0,232.0,210.0,1.9330315637340443,2.433776172344133,2.0461563770783067,DIM,"Sangat terang, mudah terbakar",Hand washing required
SKIN_FACE_0493,FACE,FAIR_3,227.0,202.0,196.0,3.320129829124955,3.1657868503329656,2.2786704592205806,NORMAL,"Terang, sedikit tan",Hand washing required
SKIN_FACE_0147,FACE,FAIR_3,239.0,215.0,194.0,3.745486554993683,1.4539298675014762,1.4438800054509167,NORMAL,"Terang, sedikit tan",Clean visible skin detected
SKIN_FACE_0319,FACE,FAIR_1,253.0,230.0,202.0,3.139333522533944,2.754757942850897,1.7929771230617106,BRIGHT,"Sangat terang, mudah terbakar",Hand washing required
SKIN_HAND_0485,HAND,FAIR_2,236.0,214.0,199.0,10.005816687694358,6.8010665667361785,6.2239965096266925,BRIGHT,"Terang, terbakar",Clean visible skin detected
SKIN_FACE_0481,FACE,FAIR_2,248.0,214.0,196.0,2.570020422313138,3.416748872274628,1.3485455726380182,DIM,"Terang, terbakar",Proper hygenic practice observed
